listing_id,seller_id,category,product_name,price_eur,stock_qty,is_active,listed_date
LST00375,SEL0423,Sports,Product_00375,288.69,23,1,2023-03-26
LST00376,SEL0495,Home & Garden,Product_00376,77.34,109,1,2023-03-17
LST00377,SEL0494,Beauty,Product_00377,213.47,109,1,2023-02-14
LST00378,SEL0389,Fashion,Product_00378,445.49,131,1,2023-01-24
LST00379,SEL0486,Electronics,Product_00379,55.18,8,1,2023-01-05
LST00380,SEL0244,Electronics,Product_00380,267.89,93,1,2023-04-19
LST00381,SEL0317,Sports,Product_00381,155.27,179,1,2023-03-28
LST00382,SEL0394,Fashion,Product_00382,423.84,48,0,2023-01-06
LST00383,SEL0394,Fashion,Product_00383,336.15,86,1,2023-04-09
LST00384,SEL0472,Sports,Product_00384,426.73,40,0,2023-05-03
LST00385,SEL0119,Beauty,Product_00385,352.56,148,1,2023-04-06
LST00386,SEL0169,Home & Garden,Product_00386,162.99,162,0,2023-02-10
LST00387,SEL0328,Beauty,Product_00387,209.59,74,1,2023-04-24
LST00388,SEL0251,Sports,Product_00388,294.11,47,1,2023-04-14
LST00389,SEL0412,Home & Garden,Product_00389,89.89,135,1,2023-05-16
LST00390,SEL0403,Sports,Product_00390,455.67,129,1,2023-02-08
LST00391,SEL0114,Sports,Product_00391,443.49,137,0,2023-04-24
LST00392,SEL0120,Home & Garden,Product_00392,212.65,134,1,2023-06-21
LST00393,SEL0020,Sports,Product_00393,273.35,68,1,2023-04-14
LST00394,SEL0120,Home & Garden,Product_00394,60.39,112,1,2023-05-27
LST00395,SEL0298,Beauty,Product_00395,433.23,156,1,2023-06-11
LST00396,SEL0372,Sports,Product_00396,133.26,36,1,2023-05-15
LST00397,SEL0313,Home & Garden,Product_00397,428.98,104,1,2023-03-08
LST00398,SEL0120,Home & Garden,Product_00398,364.4,2,0,2023-01-29
LST00399,SEL0013,Sports,Product_00399,232.94,173,1,2023-03-14
LST00400,SEL0065,Fashion,Product_00400,224.29,32,0,2023-03-15
LST00401,SEL0267,Electronics,Product_00401,349.9,27,1,2023-04-11
LST00402,SEL0467,Fashion,Product_00402,270.71,22,1,2023-01-16
LST00403,SEL0097,Fashion,Product_00403,9.72,190,1,2023-04-10
LST00404,SEL0319,Home & Garden,Product_00404,387.07,101,1,2023-06-27
LST00405,SEL0292,Beauty,Product_00405,302.21,23,1,2023-02-03
LST00406,SEL0339,Sports,Product_00406,62.14,197,1,2023-03-25
LST00407,SEL0163,Beauty,Product_00407,306.42,44,1,2023-04-04
LST00408,SEL0031,Sports,Product_00408,240.83,140,1,2023-01-29
LST00409,SEL0394,Fashion,Product_00409,426.49,157,1,2023-06-11
LST00410,SEL0479,Home & Garden,Product_00410,448.04,84,1,2023-06-22
LST00411,SEL0421,Home & Garden,Product_00411,364.42,137,1,2023-06-18
LST00412,SEL0239,Electronics,Product_00412,99.5,194,1,2023-06-01
LST00413,SEL0348,Home & Garden,Product_00413,16.34,16,0,2023-02-23
LST00414,SEL0148,Beauty,Product_00414,286.18,74,1,2023-06-20
LST00415,SEL0480,Fashion,Product_00415,293.71,11,1,2023-01-29
LST00416,SEL0042,Electronics,Product_00416,383.05,154,1,2023-06-06
LST00417,SEL0320,Fashion,Product_00417,245.0,60,1,2023-05-25
LST00418,SEL0138,Beauty,Product_00418,409.23,127,0,2023-05-30
LST00419,SEL0475,Home & Garden,Product_00419,224.87,173,1,2023-06-02
LST00420,SEL0448,Home & Garden,Product_00420,74.56,12,1,2023-01-24
LST00421,SEL0073,Home & Garden,Product_00421,81.55,73,0,2023-01-12
LST00422,SEL0014,Sports,Product_00422,307.46,45,1,2023-01-18
LST00423,SEL0232,Beauty,Product_00423,390.78,8,1,2023-03-12
LST00424,SEL0462,Fashion,Product_00424,254.91,95,1,2023-03-04
LST00425,SEL0223,Electronics,Product_00425,333.09,83,1,2023-03-03
LST00426,SEL0344,Home & Garden,Product_00426,376.56,20,0,2023-03-31
LST00427,SEL0467,Fashion,Product_00427,101.12,14,1,2023-04-10
LST00428,SEL0019,Home & Garden,Product_00428,397.39,172,1,2023-04-02
LST00429,SEL0226,Home & Garden,Product_00429,122.93,119,1,2023-05-06
LST00430,SEL0360,Electronics,Product_00430,250.39,180,0,2023-03-12
LST00431,SEL0489,Sports,Product_00431,485.12,183,1,2023-06-19
LST00432,SEL0121,Home & Garden,Product_00432,290.79,79,1,2023-02-03
LST00433,SEL0474,Electronics,Product_00433,324.54,24,1,2023-04-24
LST00434,SEL0418,Fashion,Product_00434,52.81,41,1,2023-06-01
LST00435,SEL0261,Home & Garden,Product_00435,158.34,63,1,2023-01-05
LST00436,SEL0187,Fashion,Product_00436,250.59,172,1,2023-06-03
LST00437,SEL0032,Beauty,Product_00437,386.83,87,1,2023-05-21
LST00438,SEL0325,Home & Garden,Product_00438,178.92,8,1,2023-05-17
LST00439,SEL0347,Fashion,Product_00439,201.36,156,1,2023-06-08
LST00440,SEL0314,Sports,Product_00440,454.66,127,0,2023-03-31
LST00441,SEL0460,Fashion,Product_00441,430.73,163,0,2023-01-02
LST00442,SEL0171,Home & Garden,Product_00442,231.86,83,1,2023-03-26
LST00443,SEL0355,Fashion,Product_00443,84.45,131,0,2023-05-20
LST00444,SEL0204,Electronics,Product_00444,372.09,48,1,2023-02-27
LST00445,SEL0127,Beauty,Product_00445,206.76,5,1,2023-03-12
LST00446,SEL0201,Beauty,Product_00446,266.63,145,0,2023-05-23
LST00447,SEL0430,Beauty,Product_00447,108.9,155,1,2023-03-23
LST00448,SEL0372,Sports,Product_00448,123.63,88,1,2023-01-04
LST00449,SEL0224,Home & Garden,Product_00449,124.64,73,1,2023-06-03
LST00450,SEL0261,Home & Garden,Product_00450,484.85,62,1,2023-04-17
LST00451,SEL0456,Beauty,Product_00451,392.94,5,1,2023-03-07
LST00452,SEL0410,Fashion,Product_00452,72.16,98,1,2023-04-28
LST00453,SEL0053,Home & Garden,Product_00453,269.95,8,0,2023-05-21
LST00454,SEL0201,Beauty,Product_00454,309.7,173,0,2023-03-01
LST00455,SEL0083,Home & Garden,Product_00455,132.28,123,1,2023-01-16
LST00456,SEL0389,Fashion,Product_00456,10.73,23,1,2023-04-27
LST00457,SEL0176,Sports,Product_00457,218.61,125,1,2023-05-08
LST00458,SEL0179,Home & Garden,Product_00458,293.28,134,1,2023-04-02
LST00459,SEL0326,Beauty,Product_00459,235.42,112,1,2023-02-23
LST00460,SEL0074,Electronics,Product_00460,465.66,3,0,2023-06-27
LST00461,SEL0386,Beauty,Product_00461,147.7,111,1,2023-01-06
LST00462,SEL0308,Electronics,Product_00462,418.1,88,1,2023-02-05
LST00463,SEL0011,Fashion,Product_00463,19.92,121,1,2023-02-18
LST00464,SEL0283,Electronics,Product_00464,220.65,101,1,2023-01-28
LST00465,SEL0246,Sports,Product_00465,372.22,124,0,2023-04-29
LST00466,SEL0261,Home & Garden,Product_00466,136.32,50,1,2023-04-10
LST00467,SEL0258,Sports,Product_00467,332.61,160,1,2023-02-23
LST00468,SEL0366,Beauty,Product_00468,340.09,56,1,2023-01-23
LST00469,SEL0064,Fashion,Product_00469,284.28,27,1,2023-01-24
LST00470,SEL0091,Fashion,Product_00470,32.25,70,1,2023-05-13
LST00471,SEL0486,Electronics,Product_00471,302.15,68,1,2023-03-18
LST00472,SEL0342,Electronics,Product_00472,80.84,39,1,2023-03-13
LST00473,SEL0178,Electronics,Product_00473,297.8,148,1,2023-05-05
LST00474,SEL0185,Electronics,Product_00474,337.61,117,1,2023-03-18
LST00475,SEL0040,Sports,Product_00475,395.07,186,1,2023-05-14
LST00476,SEL0002,Sports,Product_00476,240.57,5,1,2023-03-07
LST00477,SEL0235,Sports,Product_00477,172.17,127,1,2023-04-13
LST00478,SEL0256,Beauty,Product_00478,115.07,167,1,2023-01-12
LST00479,SEL0247,Electronics,Product_00479,483.13,88,1,2023-03-11
LST00480,SEL0477,Sports,Product_00480,267.85,194,1,2023-06-22
LST00481,SEL0039,Electronics,Product_00481,119.95,80,1,2023-02-19
LST00482,SEL0216,Sports,Product_00482,230.17,116,1,2023-04-16
LST00483,SEL0123,Beauty,Product_00483,412.73,141,1,2023-02-19
LST00484,SEL0495,Home & Garden,Product_00484,483.37,69,0,2023-03-11
LST00485,SEL0139,Electronics,Product_00485,28.95,133,1,2023-03-13
LST00486,SEL0313,Home & Garden,Product_00486,36.96,58,1,2023-06-22
LST00487,SEL0224,Home & Garden,Product_00487,27.98,163,1,2023-02-04
LST00488,SEL0115,Home & Garden,Product_00488,276.1,171,1,2023-05-21
LST00489,SEL0078,Sports,Product_00489,285.95,165,1,2023-04-24
LST00490,SEL0421,Home & Garden,Product_00490,445.57,175,1,2023-03-12
LST00491,SEL0478,Sports,Product_00491,360.73,94,1,2023-01-18
LST00492,SEL0318,Sports,Product_00492,142.7,143,1,2023-03-07
LST00493,SEL0033,Electronics,Product_00493,143.53,24,1,2023-05-03
LST00494,SEL0129,Sports,Product_00494,131.48,127,1,2023-04-01
LST00495,SEL0384,Beauty,Product_00495,142.99,95,1,2023-01-19
LST00496,SEL0005,Beauty,Product_00496,338.98,152,1,2023-04-21
LST00497,SEL0350,Sports,Product_00497,261.94,121,1,2023-04-23
LST00498,SEL0050,Beauty,Product_00498,162.13,7,0,2023-02-27
LST00499,SEL0133,Beauty,Product_00499,322.61,163,1,2023-06-05
LST00500,SEL0088,Electronics,Product_00500,94.71,139,1,2023-03-01
LST00501,SEL0483,Sports,Product_00501,402.21,120,1,2023-06-08
LST00502,SEL0382,Beauty,Product_00502,365.64,24,1,2023-06-28
LST00503,SEL0375,Fashion,Product_00503,382.77,115,1,2023-01-29
LST00504,SEL0264,Electronics,Product_00504,226.37,57,1,2023-01-29
LST00505,SEL0252,Fashion,Product_00505,145.74,49,1,2023-01-05
LST00506,SEL0397,Electronics,Product_00506,109.88,165,1,2023-03-05
LST00507,SEL0413,Sports,Product_00507,205.94,74,0,2023-02-08
LST00508,SEL0301,Fashion,Product_00508,448.78,56,1,2023-06-29
LST00509,SEL0268,Home & Garden,Product_00509,298.89,189,0,2023-05-12
LST00510,SEL0303,Home & Garden,Product_00510,97.84,116,1,2023-05-09
LST00511,SEL0176,Sports,Product_00511,171.52,80,1,2023-02-16
LST00512,SEL0332,Electronics,Product_00512,418.61,27,1,2023-03-06
LST00513,SEL0231,Electronics,Product_00513,79.17,143,1,2023-01-19
LST00514,SEL0276,Electronics,Product_00514,305.58,80,1,2023-06-03
LST00515,SEL0247,Electronics,Product_00515,333.09,47,1,2023-01-14
LST00516,SEL0368,Electronics,Product_00516,173.13,151,1,2023-01-10
LST00517,SEL0455,Sports,Product_00517,36.54,124,1,2023-02-23
LST00518,SEL0109,Electronics,Product_00518,44.14,37,1,2023-03-20
LST00519,SEL0237,Electronics,Product_00519,157.01,74,1,2023-05-14
LST00520,SEL0059,Sports,Product_00520,112.2,148,1,2023-06-01
LST00521,SEL0035,Electronics,Product_00521,327.21,113,1,2023-04-15
LST00522,SEL0310,Electronics,Product_00522,196.9,149,1,2023-03-31
LST00523,SEL0251,Sports,Product_00523,222.93,109,1,2023-04-13
LST00524,SEL0445,Fashion,Product_00524,425.33,136,1,2023-05-22
LST00525,SEL0090,Electronics,Product_00525,213.37,83,1,2023-05-20
LST00526,SEL0200,Beauty,Product_00526,198.07,171,1,2023-06-13
LST00527,SEL0298,Beauty,Product_00527,405.68,180,1,2023-04-21
LST00528,SEL0203,Beauty,Product_00528,328.91,146,1,2023-03-05
LST00529,SEL0072,Home & Garden,Product_00529,470.41,138,1,2023-05-01
LST00530,SEL0492,Home & Garden,Product_00530,250.22,73,1,2023-06-09
LST00531,SEL0410,Fashion,Product_00531,164.35,73,1,2023-05-22
LST00532,SEL0327,Sports,Product_00532,464.45,91,1,2023-01-20
LST00533,SEL0286,Sports,Product_00533,73.97,12,1,2023-02-21
LST00534,SEL0279,Fashion,Product_00534,362.05,118,1,2023-06-25
LST00535,SEL0498,Sports,Product_00535,217.75,56,0,2023-05-03
LST00536,SEL0421,Home & Garden,Product_00536,190.73,100,1,2023-05-04
LST00537,SEL0495,Home & Garden,Product_00537,365.88,1,1,2023-06-28
LST00538,SEL0275,Fashion,Product_00538,281.97,144,1,2023-05-15
LST00539,SEL0142,Fashion,Product_00539,332.69,128,1,2023-03-11
LST00540,SEL0087,Sports,Product_00540,184.74,178,1,2023-04-07
LST00541,SEL0009,Fashion,Product_00541,55.26,61,1,2023-02-02
LST00542,SEL0313,Home & Garden,Product_00542,7.45,124,1,2023-06-21
LST00543,SEL0428,Sports,Product_00543,472.7,145,1,2023-05-16
LST00544,SEL0147,Sports,Product_00544,163.37,133,1,2023-04-11
LST00545,SEL0287,Home & Garden,Product_00545,194.33,104,1,2023-04-17
LST00546,SEL0490,Home & Garden,Product_00546,29.47,193,1,2023-02-08
LST00547,SEL0315,Electronics,Product_00547,54.68,41,1,2023-04-26
LST00548,SEL0297,Beauty,Product_00548,128.99,52,1,2023-03-16
LST00549,SEL0211,Beauty,Product_00549,376.96,77,0,2023-04-27
LST00550,SEL0244,Electronics,Product_00550,144.74,93,0,2023-02-07
LST00551,SEL0234,Electronics,Product_00551,341.42,179,1,2023-06-02
LST00552,SEL0190,Sports,Product_00552,93.89,37,1,2023-03-17
LST00553,SEL0420,Home & Garden,Product_00553,29.77,80,1,2023-03-21
LST00554,SEL0484,Sports,Product_00554,454.08,84,1,2023-03-05
LST00555,SEL0082,Fashion,Product_00555,356.65,104,1,2023-06-24
LST00556,SEL0237,Electronics,Product_00556,442.32,154,1,2023-06-22
LST00557,SEL0180,Sports,Product_00557,12.24,41,1,2023-05-03
LST00558,SEL0010,Sports,Product_00558,327.62,2,1,2023-04-16
LST00559,SEL0347,Fashion,Product_00559,132.38,82,1,2023-03-07
LST00560,SEL0046,Electronics,Product_00560,226.7,41,1,2023-03-29
LST00561,SEL0267,Electronics,Product_00561,366.65,72,1,2023-02-15
LST00562,SEL0182,Home & Garden,Product_00562,87.32,169,0,2023-01-29
LST00563,SEL0200,Beauty,Product_00563,107.73,165,0,2023-03-01
LST00564,SEL0162,Home & Garden,Product_00564,411.4,135,1,2023-06-20
LST00565,SEL0447,Beauty,Product_00565,386.57,139,1,2023-02-03
LST00566,SEL0288,Beauty,Product_00566,383.2,1,1,2023-02-04
LST00567,SEL0268,Home & Garden,Product_00567,496.88,177,0,2023-05-14
LST00568,SEL0176,Sports,Product_00568,280.86,116,1,2023-06-29
LST00569,SEL0493,Home & Garden,Product_00569,69.67,75,0,2023-06-08
LST00570,SEL0012,Sports,Product_00570,456.03,176,1,2023-04-02
LST00571,SEL0310,Electronics,Product_00571,168.68,95,1,2023-03-15
LST00572,SEL0266,Electronics,Product_00572,123.4,1,1,2023-06-27
LST00573,SEL0061,Fashion,Product_00573,344.22,47,1,2023-05-13
LST00574,SEL0343,Beauty,Product_00574,409.18,151,1,2023-03-08
LST00575,SEL0036,Home & Garden,Product_00575,494.96,92,1,2023-05-03
LST00576,SEL0189,Fashion,Product_00576,171.92,48,1,2023-05-31
LST00577,SEL0006,Beauty,Product_00577,229.11,4,1,2023-03-13
LST00578,SEL0039,Electronics,Product_00578,277.51,183,1,2023-03-20
LST00579,SEL0291,Fashion,Product_00579,81.37,79,1,2023-02-03
LST00580,SEL0384,Beauty,Product_00580,200.4,120,1,2023-05-21
LST00581,SEL0169,Home & Garden,Product_00581,249.54,187,1,2023-03-12
LST00582,SEL0272,Electronics,Product_00582,172.94,79,1,2023-01-19
LST00583,SEL0053,Home & Garden,Product_00583,226.8,170,1,2023-06-25
LST00584,SEL0175,Fashion,Product_00584,392.19,185,1,2023-04-27
LST00585,SEL0390,Sports,Product_00585,349.36,101,1,2023-04-14
LST00586,SEL0357,Sports,Product_00586,366.05,69,1,2023-05-30
LST00587,SEL0484,Sports,Product_00587,453.83,176,0,2023-01-05
LST00588,SEL0157,Home & Garden,Product_00588,407.87,40,1,2023-04-19
LST00589,SEL0098,Beauty,Product_00589,283.15,23,1,2023-06-17
LST00590,SEL0494,Beauty,Product_00590,298.94,28,0,2023-01-18
LST00591,SEL0263,Electronics,Product_00591,456.18,5,1,2023-01-22
LST00592,SEL0464,Home & Garden,Product_00592,300.63,174,1,2023-05-27
LST00593,SEL0218,Sports,Product_00593,55.24,191,1,2023-05-05
LST00594,SEL0109,Electronics,Product_00594,487.67,111,1,2023-04-22
LST00595,SEL0156,Electronics,Product_00595,418.61,48,1,2023-05-24
LST00596,SEL0436,Electronics,Product_00596,239.34,159,0,2023-05-10
LST00597,SEL0049,Sports,Product_00597,186.73,16,1,2023-04-24
LST00598,SEL0360,Electronics,Product_00598,377.07,34,0,2023-03-14
LST00599,SEL0197,Sports,Product_00599,177.51,128,1,2023-06-10
LST00600,SEL0113,Sports,Product_00600,384.32,156,0,2023-06-21
LST00601,SEL0360,Electronics,Product_00601,363.41,182,1,2023-06-15
LST00602,SEL0004,Fashion,Product_00602,245.12,97,1,2023-03-18
LST00603,SEL0352,Sports,Product_00603,248.74,183,1,2023-02-21
LST00604,SEL0493,Home & Garden,Product_00604,90.73,75,1,2023-01-11
LST00605,SEL0223,Electronics,Product_00605,92.13,121,1,2023-01-17
LST00606,SEL0390,Sports,Product_00606,400.35,137,1,2023-06-12
LST00607,SEL0357,Sports,Product_00607,377.33,54,1,2023-01-07
LST00608,SEL0336,Fashion,Product_00608,326.02,118,0,2023-01-17
LST00609,SEL0347,Fashion,Product_00609,339.17,104,0,2023-04-12
LST00610,SEL0417,Sports,Product_00610,226.38,153,1,2023-01-01
LST00611,SEL0027,Home & Garden,Product_00611,271.06,13,0,2023-01-20
LST00612,SEL0031,Sports,Product_00612,387.31,157,1,2023-01-21
LST00613,SEL0235,Sports,Product_00613,289.91,26,1,2023-05-12
LST00614,SEL0273,Electronics,Product_00614,157.82,94,0,2023-03-06
LST00615,SEL0345,Home & Garden,Product_00615,40.13,186,1,2023-02-15
LST00616,SEL0460,Fashion,Product_00616,400.42,96,1,2023-02-05
LST00617,SEL0437,Home & Garden,Product_00617,489.03,22,1,2023-03-26
LST00618,SEL0304,Fashion,Product_00618,133.57,36,1,2023-06-12
LST00619,SEL0428,Sports,Product_00619,151.39,93,1,2023-05-07
LST00620,SEL0408,Electronics,Product_00620,199.29,181,1,2023-05-26
LST00621,SEL0126,Sports,Product_00621,31.7,75,1,2023-02-24
LST00622,SEL0278,Sports,Product_00622,159.46,0,1,2023-05-04
LST00623,SEL0158,Sports,Product_00623,283.4,192,1,2023-01-21
LST00624,SEL0429,Home & Garden,Product_00624,439.65,99,1,2023-03-10
LST00625,SEL0391,Beauty,Product_00625,423.89,144,1,2023-04-01
LST00626,SEL0246,Sports,Product_00626,219.08,46,1,2023-01-04
LST00627,SEL0457,Electronics,Product_00627,408.18,3,1,2023-02-27
LST00628,SEL0163,Beauty,Product_00628,62.08,157,1,2023-02-22
LST00629,SEL0475,Home & Garden,Product_00629,154.05,186,1,2023-04-14
LST00630,SEL0284,Electronics,Product_00630,387.36,55,1,2023-04-13
LST00631,SEL0206,Fashion,Product_00631,393.3,87,1,2023-05-05
LST00632,SEL0434,Electronics,Product_00632,79.14,93,1,2023-05-13
LST00633,SEL0201,Beauty,Product_00633,299.53,106,1,2023-03-31
LST00634,SEL0241,Home & Garden,Product_00634,295.52,3,1,2023-03-26
LST00635,SEL0297,Beauty,Product_00635,168.43,143,1,2023-05-27
LST00636,SEL0436,Electronics,Product_00636,219.52,139,1,2023-06-15
LST00637,SEL0179,Home & Garden,Product_00637,30.1,161,1,2023-05-19
LST00638,SEL0397,Electronics,Product_00638,374.1,37,1,2023-04-22
LST00639,SEL0393,Home & Garden,Product_00639,149.98,18,1,2023-04-04
LST00640,SEL0140,Home & Garden,Product_00640,164.05,51,1,2023-02-06
LST00641,SEL0345,Home & Garden,Product_00641,373.51,170,1,2023-01-23
LST00642,SEL0040,Sports,Product_00642,252.4,66,1,2023-05-11
LST00643,SEL0008,Fashion,Product_00643,63.84,8,1,2023-06-12
LST00644,SEL0308,Electronics,Product_00644,261.6,80,1,2023-04-05
LST00645,SEL0333,Electronics,Product_00645,407.7,194,1,2023-03-29
LST00646,SEL0225,Fashion,Product_00646,291.97,176,1,2023-01-05
LST00647,SEL0244,Electronics,Product_00647,61.61,49,1,2023-04-12
LST00648,SEL0048,Beauty,Product_00648,398.72,173,1,2023-05-13
LST00649,SEL0418,Fashion,Product_00649,126.99,19,1,2023-04-16
LST00650,SEL0215,Beauty,Product_00650,336.25,103,1,2023-05-31
LST00651,SEL0490,Home & Garden,Product_00651,273.84,149,1,2023-02-03
LST00652,SEL0379,Sports,Product_00652,416.99,10,1,2023-01-12
LST00653,SEL0052,Fashion,Product_00653,479.6,31,1,2023-02-28
LST00654,SEL0208,Electronics,Product_00654,419.95,187,1,2023-04-08
LST00655,SEL0124,Electronics,Product_00655,306.66,120,1,2023-05-05
LST00656,SEL0038,Sports,Product_00656,123.5,126,1,2023-04-25
LST00657,SEL0261,Home & Garden,Product_00657,139.36,23,1,2023-06-04
LST00658,SEL0276,Electronics,Product_00658,356.93,53,1,2023-04-03
LST00659,SEL0321,Sports,Product_00659,319.13,65,0,2023-03-04
LST00660,SEL0350,Sports,Product_00660,238.66,90,1,2023-05-17
LST00661,SEL0390,Sports,Product_00661,486.31,5,0,2023-01-23
LST00662,SEL0218,Sports,Product_00662,18.11,191,0,2023-06-22
LST00663,SEL0034,Sports,Product_00663,417.84,77,1,2023-05-14
LST00664,SEL0094,Electronics,Product_00664,106.28,141,0,2023-06-14
LST00665,SEL0342,Electronics,Product_00665,217.19,196,1,2023-02-15
LST00666,SEL0028,Fashion,Product_00666,399.42,166,1,2023-03-29
LST00667,SEL0377,Sports,Product_00667,393.64,75,1,2023-01-13
LST00668,SEL0047,Beauty,Product_00668,180.26,55,1,2023-02-27
LST00669,SEL0065,Fashion,Product_00669,5.6,139,1,2023-01-15
LST00670,SEL0280,Home & Garden,Product_00670,369.18,86,1,2023-05-29
LST00671,SEL0123,Beauty,Product_00671,258.78,40,1,2023-03-12
LST00672,SEL0107,Beauty,Product_00672,258.61,56,1,2023-01-22
LST00673,SEL0303,Home & Garden,Product_00673,117.99,159,1,2023-02-03
LST00674,SEL0019,Home & Garden,Product_00674,5.83,146,0,2023-03-05
LST00675,SEL0168,Beauty,Product_00675,207.88,3,1,2023-03-03
LST00676,SEL0123,Beauty,Product_00676,162.52,173,0,2023-05-11
LST00677,SEL0476,Sports,Product_00677,475.31,99,1,2023-02-08
LST00678,SEL0073,Home & Garden,Product_00678,93.57,101,1,2023-02-06
LST00679,SEL0362,Beauty,Product_00679,113.34,0,1,2023-06-22
LST00680,SEL0417,Sports,Product_00680,356.99,28,1,2023-02-07
LST00681,SEL0438,Home & Garden,Product_00681,24.93,54,0,2023-03-13
LST00682,SEL0249,Beauty,Product_00682,348.37,91,1,2023-04-24
LST00683,SEL0291,Fashion,Product_00683,453.45,67,1,2023-03-01
LST00684,SEL0256,Beauty,Product_00684,495.29,81,1,2023-01-25
LST00685,SEL0303,Home & Garden,Product_00685,418.43,23,1,2023-06-07
LST00686,SEL0426,Sports,Product_00686,284.68,150,1,2023-01-31
LST00687,SEL0216,Sports,Product_00687,303.4,105,0,2023-05-31
LST00688,SEL0308,Electronics,Product_00688,298.69,132,1,2023-01-11
LST00689,SEL0156,Electronics,Product_00689,96.32,77,1,2023-04-29
LST00690,SEL0341,Beauty,Product_00690,436.44,186,1,2023-01-31
LST00691,SEL0004,Fashion,Product_00691,137.99,5,0,2023-01-30
LST00692,SEL0288,Beauty,Product_00692,492.7,138,1,2023-06-15
LST00693,SEL0031,Sports,Product_00693,470.71,144,1,2023-02-28
