session_id,user_id,listing_id,seller_id,session_date,device,country,page_views,session_dur_sec,bounced
SS000353,U02842,LST00151,SEL0254,2023-06-15,iOS,PL,5,656,0
SS000354,U01237,LST02608,SEL0498,2023-08-23,iOS,DE,11,60,1
SS000355,U04379,LST02330,SEL0111,2023-07-28,iOS,PL,3,581,0
SS000356,U03558,LST02605,SEL0444,2023-06-30,Android,PL,2,192,0
SS000357,U02190,LST02997,SEL0363,2023-06-21,Android,DE,8,655,0
SS000358,U03004,LST01644,SEL0422,2023-06-28,Android,DE,9,31,0
SS000359,U03531,LST01939,SEL0372,2023-07-06,iOS,PL,9,207,1
SS000360,U02387,LST01424,SEL0203,2023-08-25,Android,DE,1,157,0
SS000361,U02156,LST02441,SEL0291,2023-06-20,iOS,DE,4,81,1
SS000362,U01145,LST01768,SEL0140,2023-08-19,iOS,DE,4,483,0
SS000363,U02517,LST00675,SEL0168,2023-08-23,iOS,PL,3,121,1
SS000364,U00190,LST00189,SEL0268,2023-06-02,Android,PL,9,252,0
SS000365,U02450,LST01780,SEL0259,2023-08-12,Android,PL,8,735,0
SS000366,U01066,LST01478,SEL0455,2023-06-05,iOS,RO,2,791,0
SS000367,U01352,LST02597,SEL0490,2023-07-17,iOS,PL,10,577,0
SS000368,U03639,LST00050,SEL0460,2023-06-14,Android,PL,12,187,0
SS000369,U00208,LST02372,SEL0196,2023-07-07,Android,PL,8,747,1
SS000370,U02976,LST01583,SEL0057,2023-07-30,Android,CZ,6,857,0
SS000371,U00922,LST01945,SEL0496,2023-07-15,iOS,DE,11,200,0
SS000372,U02192,LST02545,SEL0351,2023-08-16,iOS,RO,8,482,1
SS000373,U03619,LST02373,SEL0191,2023-06-17,Android,DE,12,845,0
SS000374,U04611,LST00251,SEL0249,2023-06-08,iOS,PL,1,502,0
SS000375,U04930,LST01698,SEL0435,2023-08-13,Android,DE,2,549,0
SS000376,U03600,LST02036,SEL0269,2023-06-21,Android,DE,10,710,1
SS000377,U04202,LST01400,SEL0235,2023-07-27,Android,DE,3,581,1
SS000378,U03156,LST02621,SEL0432,2023-07-31,iOS,RO,2,350,0
SS000379,U03704,LST02701,SEL0276,2023-07-27,iOS,RO,3,859,0
SS000380,U00820,LST00184,SEL0137,2023-07-09,Android,DE,4,630,0
SS000381,U04217,LST00050,SEL0460,2023-08-14,iOS,RO,1,453,1
SS000382,U02065,LST02763,SEL0201,2023-08-13,Android,RO,1,434,0
SS000383,U04955,LST00601,SEL0360,2023-07-14,iOS,PL,11,385,0
SS000384,U04218,LST01882,SEL0206,2023-07-23,Android,PL,12,105,0
SS000385,U00187,LST02676,SEL0142,2023-07-09,Android,RO,9,422,1
SS000386,U03055,LST02358,SEL0065,2023-06-22,iOS,DE,5,874,0
SS000387,U03407,LST00340,SEL0301,2023-08-26,iOS,PL,9,56,0
SS000388,U02580,LST00651,SEL0490,2023-08-02,Android,DE,5,459,0
SS000389,U03737,LST01072,SEL0455,2023-07-22,Android,SK,4,617,1
SS000390,U04598,LST02282,SEL0361,2023-07-13,iOS,CZ,9,412,0
SS000391,U02247,LST00709,SEL0042,2023-08-06,Android,SK,6,246,0
SS000392,U00558,LST01812,SEL0269,2023-06-03,Android,PL,4,760,1
SS000393,U00514,LST00591,SEL0263,2023-06-19,Android,DE,11,480,0
SS000394,U03896,LST00993,SEL0310,2023-06-16,iOS,DE,7,556,0
SS000395,U00637,LST01767,SEL0268,2023-07-18,Android,CZ,8,618,0
SS000396,U04910,LST02236,SEL0427,2023-06-16,Android,DE,2,284,0
SS000397,U01208,LST01788,SEL0068,2023-06-04,Android,PL,5,807,0
SS000398,U03321,LST01365,SEL0392,2023-07-07,iOS,PL,8,432,0
SS000399,U02788,LST01254,SEL0051,2023-07-28,Android,PL,9,777,0
SS000400,U03979,LST02412,SEL0436,2023-08-07,Android,DE,8,479,0
SS000401,U02486,LST02999,SEL0291,2023-07-13,Android,SK,9,814,0
SS000402,U02497,LST01582,SEL0451,2023-06-14,iOS,DE,5,560,1
SS000403,U04902,LST01387,SEL0457,2023-08-24,iOS,PL,4,156,1
SS000404,U00513,LST00790,SEL0039,2023-06-26,Android,DE,6,649,1
SS000405,U03265,LST01539,SEL0179,2023-06-08,iOS,DE,11,713,1
SS000406,U03793,LST01676,SEL0164,2023-06-25,iOS,CZ,3,351,0
SS000407,U03650,LST02855,SEL0004,2023-08-04,Android,PL,10,556,1
SS000408,U04843,LST02676,SEL0142,2023-07-09,Android,CZ,5,670,1
SS000409,U04572,LST00866,SEL0277,2023-08-14,Android,PL,1,682,0
SS000410,U04650,LST02964,SEL0148,2023-07-08,Android,CZ,10,157,0
SS000411,U00841,LST02687,SEL0316,2023-08-04,iOS,DE,12,697,0
SS000412,U03421,LST01685,SEL0021,2023-07-30,Android,PL,3,806,0
SS000413,U02048,LST02122,SEL0259,2023-06-17,iOS,CZ,7,832,0
SS000414,U04409,LST01063,SEL0375,2023-07-26,Android,DE,10,688,0
SS000415,U04412,LST01705,SEL0179,2023-08-18,iOS,SK,10,416,0
SS000416,U02441,LST02803,SEL0081,2023-07-05,Android,DE,6,649,1
SS000417,U00788,LST01033,SEL0037,2023-08-04,Android,DE,9,382,0
SS000418,U04810,LST02208,SEL0193,2023-07-17,iOS,PL,1,290,0
SS000419,U04194,LST00078,SEL0473,2023-07-22,Android,DE,7,44,0
SS000420,U04937,LST00767,SEL0121,2023-06-23,Android,PL,9,584,0
SS000421,U03089,LST01316,SEL0258,2023-07-28,iOS,PL,8,139,0
SS000422,U00193,LST01363,SEL0142,2023-06-20,iOS,CZ,5,873,1
SS000423,U01331,LST00032,SEL0481,2023-07-17,iOS,SK,3,702,0
SS000424,U00948,LST02179,SEL0142,2023-08-19,Android,CZ,6,520,0
SS000425,U04787,LST00741,SEL0357,2023-08-22,iOS,DE,10,206,0
SS000426,U02510,LST02587,SEL0250,2023-08-17,iOS,SK,4,216,0
SS000427,U04773,LST00093,SEL0358,2023-08-20,iOS,RO,1,681,0
SS000428,U01227,LST01393,SEL0112,2023-07-24,iOS,CZ,9,260,1
SS000429,U01826,LST00595,SEL0156,2023-07-21,Android,PL,2,847,1
SS000430,U01521,LST02875,SEL0119,2023-07-18,Android,PL,5,854,1
SS000431,U01291,LST02619,SEL0299,2023-06-19,Android,SK,8,309,0
SS000432,U02717,LST01641,SEL0167,2023-08-01,iOS,DE,4,145,1
SS000433,U00359,LST02204,SEL0214,2023-06-09,Android,DE,4,732,1
SS000434,U01143,LST02387,SEL0146,2023-08-17,Android,SK,2,558,1
SS000435,U00704,LST02616,SEL0114,2023-06-26,iOS,SK,11,704,1
SS000436,U01535,LST01180,SEL0085,2023-07-13,Android,PL,6,394,1
SS000437,U02950,LST01452,SEL0434,2023-06-22,Android,DE,10,722,1
SS000438,U00061,LST01585,SEL0291,2023-07-27,Android,SK,11,426,0
SS000439,U03707,LST01029,SEL0416,2023-06-22,Android,PL,12,743,0
SS000440,U02911,LST02440,SEL0481,2023-06-15,Android,DE,12,657,0
SS000441,U02913,LST00467,SEL0258,2023-07-11,iOS,DE,10,170,0
SS000442,U00462,LST00731,SEL0161,2023-06-13,Android,SK,3,523,1
SS000443,U02688,LST02837,SEL0055,2023-07-19,Android,CZ,8,402,0
SS000444,U00415,LST00717,SEL0054,2023-07-12,iOS,PL,12,399,0
SS000445,U02064,LST02777,SEL0242,2023-06-18,iOS,DE,7,739,1
SS000446,U01205,LST01455,SEL0490,2023-08-27,Android,DE,8,797,0
SS000447,U00815,LST00764,SEL0037,2023-08-12,iOS,CZ,5,877,0
SS000448,U02949,LST02691,SEL0409,2023-08-09,iOS,DE,5,856,0
SS000449,U02048,LST02246,SEL0285,2023-07-05,Android,PL,4,547,1
SS000450,U04421,LST02180,SEL0337,2023-06-26,Android,SK,9,788,0
SS000451,U00970,LST01598,SEL0252,2023-07-17,Android,RO,1,324,0
SS000452,U03360,LST02289,SEL0004,2023-08-28,iOS,RO,9,91,0
SS000453,U04427,LST02220,SEL0130,2023-08-03,Android,DE,1,94,0
SS000454,U04125,LST02962,SEL0410,2023-07-06,Android,PL,12,671,1
SS000455,U04911,LST01105,SEL0074,2023-06-06,Android,DE,8,165,0
SS000456,U02857,LST01061,SEL0377,2023-07-04,iOS,DE,5,275,0
SS000457,U01049,LST02807,SEL0055,2023-07-26,iOS,SK,6,833,0
SS000458,U02674,LST01281,SEL0063,2023-08-21,iOS,DE,12,566,0
SS000459,U01617,LST01504,SEL0214,2023-06-14,iOS,PL,2,10,0
SS000460,U01921,LST00962,SEL0470,2023-06-26,Android,DE,2,194,0
SS000461,U04985,LST01023,SEL0268,2023-07-26,Android,DE,10,214,1
SS000462,U01439,LST02730,SEL0236,2023-06-02,Android,RO,1,282,0
SS000463,U01979,LST01527,SEL0176,2023-07-15,iOS,RO,2,122,1
SS000464,U03012,LST02329,SEL0150,2023-08-04,Android,DE,3,95,0
SS000465,U00268,LST01450,SEL0102,2023-07-14,Android,DE,3,158,1
SS000466,U00426,LST01093,SEL0112,2023-08-29,iOS,DE,11,777,1
SS000467,U04156,LST00938,SEL0471,2023-07-20,iOS,RO,2,705,0
SS000468,U03693,LST01777,SEL0194,2023-07-31,Android,DE,12,827,0
SS000469,U01020,LST01823,SEL0094,2023-08-25,iOS,PL,5,327,1
SS000470,U02632,LST01785,SEL0352,2023-06-01,iOS,SK,12,377,0
SS000471,U02263,LST00324,SEL0173,2023-06-16,iOS,SK,4,135,1
SS000472,U04409,LST01754,SEL0308,2023-07-27,Android,PL,8,610,0
SS000473,U02667,LST00473,SEL0178,2023-08-21,Android,PL,11,888,1
SS000474,U02871,LST00420,SEL0448,2023-08-21,iOS,DE,3,261,0
SS000475,U01165,LST00834,SEL0201,2023-08-04,Android,SK,9,898,0
SS000476,U01296,LST00457,SEL0176,2023-07-04,iOS,DE,7,67,1
SS000477,U03264,LST02925,SEL0291,2023-07-26,Android,DE,9,757,0
SS000478,U02149,LST00196,SEL0059,2023-07-17,Android,PL,1,581,0
SS000479,U03309,LST00598,SEL0360,2023-07-29,Android,RO,2,351,0
SS000480,U04269,LST00336,SEL0369,2023-07-10,Android,PL,12,884,1
SS000481,U04891,LST01307,SEL0283,2023-08-10,Android,DE,2,200,0
SS000482,U01408,LST00881,SEL0480,2023-08-28,iOS,SK,9,138,0
SS000483,U04591,LST01907,SEL0181,2023-08-13,Android,PL,3,197,1
SS000484,U02538,LST01990,SEL0220,2023-07-11,Android,SK,3,502,0
SS000485,U04093,LST00729,SEL0151,2023-07-22,Android,DE,2,900,0
SS000486,U01546,LST02160,SEL0137,2023-08-24,iOS,DE,8,728,0
SS000487,U03748,LST00181,SEL0061,2023-07-14,iOS,DE,9,525,1
SS000488,U04591,LST02918,SEL0339,2023-07-30,Android,DE,12,829,0
SS000489,U03737,LST01169,SEL0066,2023-08-19,iOS,PL,12,252,0
SS000490,U04026,LST00480,SEL0477,2023-06-01,Android,DE,11,723,1
SS000491,U04249,LST02211,SEL0228,2023-08-12,Android,PL,3,757,0
SS000492,U02668,LST00706,SEL0269,2023-06-18,Android,PL,5,548,0
SS000493,U04488,LST01499,SEL0335,2023-07-30,Android,PL,9,112,1
SS000494,U04750,LST01142,SEL0389,2023-08-27,iOS,CZ,11,410,0
SS000495,U04165,LST00296,SEL0052,2023-07-16,Android,DE,11,391,1
SS000496,U01280,LST01329,SEL0141,2023-06-09,iOS,CZ,5,572,0
SS000497,U01312,LST02460,SEL0410,2023-06-15,Android,CZ,3,729,0
SS000498,U02975,LST00196,SEL0059,2023-06-02,Android,DE,2,875,0
SS000499,U00334,LST01182,SEL0328,2023-07-30,iOS,DE,9,151,0
SS000500,U01854,LST01087,SEL0283,2023-08-13,Android,DE,2,645,0
SS000501,U03779,LST01776,SEL0194,2023-06-13,Android,RO,6,130,0
SS000502,U04154,LST00478,SEL0256,2023-06-17,iOS,DE,12,356,0
SS000503,U03135,LST01191,SEL0158,2023-07-31,iOS,PL,5,880,1
SS000504,U04995,LST01279,SEL0358,2023-06-28,Android,DE,1,241,1
SS000505,U04314,LST02244,SEL0408,2023-07-16,Android,DE,1,285,0
SS000506,U02979,LST02166,SEL0246,2023-07-12,iOS,PL,6,637,0
SS000507,U00541,LST02552,SEL0364,2023-06-08,iOS,RO,8,365,0
SS000508,U01586,LST01869,SEL0363,2023-06-18,iOS,DE,9,494,0
SS000509,U03721,LST02081,SEL0024,2023-08-09,iOS,PL,7,136,1
SS000510,U01657,LST01686,SEL0021,2023-08-10,Android,SK,11,859,1
SS000511,U00393,LST02141,SEL0460,2023-07-08,Android,PL,5,573,1
SS000512,U01030,LST00767,SEL0121,2023-06-29,Android,DE,5,255,0
SS000513,U01149,LST02657,SEL0244,2023-08-16,iOS,PL,12,824,0
SS000514,U00329,LST01427,SEL0109,2023-07-07,Android,SK,9,192,0
SS000515,U03532,LST01479,SEL0339,2023-08-04,Android,PL,2,181,0
SS000516,U02350,LST00908,SEL0464,2023-08-21,Android,SK,1,793,0
SS000517,U03652,LST01072,SEL0455,2023-07-22,iOS,PL,3,842,0
SS000518,U00497,LST02584,SEL0134,2023-08-22,Android,RO,10,341,0
SS000519,U04170,LST00315,SEL0074,2023-08-03,Android,PL,1,257,0
SS000520,U04219,LST02830,SEL0441,2023-08-10,Android,SK,4,79,0
SS000521,U03939,LST01623,SEL0120,2023-08-12,iOS,DE,8,857,1
SS000522,U04129,LST00863,SEL0100,2023-08-25,Android,SK,3,607,1
SS000523,U02888,LST02504,SEL0353,2023-08-17,iOS,DE,8,300,0
SS000524,U00250,LST02835,SEL0133,2023-06-29,Android,DE,1,347,1
SS000525,U00910,LST01265,SEL0450,2023-07-16,Android,PL,9,200,1
SS000526,U03824,LST01010,SEL0118,2023-08-22,Android,DE,11,10,0
SS000527,U02308,LST02841,SEL0473,2023-07-15,Android,PL,9,320,1
SS000528,U04355,LST01161,SEL0312,2023-07-08,Android,CZ,4,320,1
SS000529,U04289,LST00063,SEL0301,2023-07-18,iOS,PL,4,598,1
SS000530,U01866,LST01574,SEL0421,2023-08-29,Android,SK,1,586,0
SS000531,U00333,LST00468,SEL0366,2023-08-29,iOS,DE,7,143,1
SS000532,U02488,LST01737,SEL0031,2023-06-24,Android,DE,3,792,1
SS000533,U00342,LST02806,SEL0397,2023-08-15,Android,DE,9,424,0
SS000534,U01833,LST01357,SEL0146,2023-06-04,Android,DE,4,745,1
SS000535,U00728,LST00524,SEL0445,2023-06-23,Android,RO,1,730,0
SS000536,U03109,LST00613,SEL0235,2023-07-11,Android,PL,5,197,1
SS000537,U00696,LST02060,SEL0366,2023-07-02,iOS,CZ,9,218,0
SS000538,U03377,LST00038,SEL0096,2023-06-19,Android,PL,4,210,1
SS000539,U04075,LST01535,SEL0386,2023-07-23,iOS,CZ,5,787,1
SS000540,U02209,LST02257,SEL0068,2023-07-13,Android,DE,11,685,0
SS000541,U04161,LST02094,SEL0369,2023-06-27,iOS,DE,11,343,0
SS000542,U01646,LST02423,SEL0495,2023-07-06,Android,DE,3,214,0
SS000543,U00556,LST01984,SEL0389,2023-06-08,Android,PL,7,414,0
SS000544,U03852,LST01058,SEL0295,2023-06-15,iOS,CZ,9,71,1
SS000545,U01246,LST00738,SEL0400,2023-07-24,Android,SK,5,808,0
SS000546,U00912,LST02976,SEL0376,2023-07-02,Android,DE,9,83,1
SS000547,U03763,LST01661,SEL0002,2023-08-08,Android,PL,11,468,0
SS000548,U02423,LST01043,SEL0411,2023-06-30,Android,DE,2,525,1
SS000549,U02881,LST00729,SEL0151,2023-07-08,Android,PL,5,722,1
SS000550,U02387,LST02840,SEL0416,2023-08-02,Android,SK,2,236,0
SS000551,U02544,LST02634,SEL0033,2023-07-19,Android,SK,4,380,0
SS000552,U02191,LST00044,SEL0443,2023-07-30,Android,RO,12,568,1
SS000553,U00215,LST02091,SEL0028,2023-07-13,Android,RO,2,639,0
SS000554,U00132,LST00965,SEL0486,2023-08-18,Android,RO,3,460,0
SS000555,U01717,LST02227,SEL0405,2023-06-16,iOS,CZ,9,83,1
SS000556,U00087,LST00728,SEL0037,2023-08-05,Android,RO,10,767,0
SS000557,U04281,LST00470,SEL0091,2023-07-07,Android,PL,12,579,0
SS000558,U04248,LST00242,SEL0143,2023-07-03,Android,RO,9,571,1
SS000559,U00020,LST00896,SEL0284,2023-08-12,Android,CZ,10,527,1
SS000560,U01154,LST01901,SEL0432,2023-08-26,iOS,PL,4,371,0
SS000561,U03673,LST00620,SEL0408,2023-07-14,iOS,DE,10,333,1
SS000562,U03287,LST00488,SEL0115,2023-08-28,Android,DE,1,433,0
SS000563,U03450,LST02947,SEL0430,2023-07-09,Android,RO,3,641,0
SS000564,U03911,LST01313,SEL0209,2023-08-03,Android,PL,7,638,1
SS000565,U03331,LST02056,SEL0271,2023-06-15,Android,RO,5,89,0
SS000566,U01249,LST01630,SEL0287,2023-06-27,Android,DE,6,582,0
SS000567,U04901,LST01853,SEL0375,2023-06-21,Android,DE,10,725,0
SS000568,U01454,LST02802,SEL0406,2023-07-26,Android,DE,2,589,1
SS000569,U04338,LST02286,SEL0468,2023-07-20,Android,RO,3,681,0
SS000570,U03209,LST01096,SEL0433,2023-06-18,iOS,SK,11,425,0
SS000571,U01820,LST00181,SEL0061,2023-06-28,iOS,DE,10,64,0
SS000572,U00423,LST00110,SEL0231,2023-06-04,Android,DE,12,391,0
SS000573,U01964,LST01908,SEL0444,2023-06-13,Android,CZ,2,553,1
SS000574,U01182,LST02843,SEL0061,2023-08-28,Android,DE,2,146,0
SS000575,U02952,LST00851,SEL0297,2023-06-14,iOS,RO,6,594,0
SS000576,U04755,LST00793,SEL0435,2023-07-24,Android,PL,1,83,1
SS000577,U00138,LST01304,SEL0141,2023-06-01,iOS,DE,6,524,0
SS000578,U02305,LST02775,SEL0351,2023-07-11,iOS,CZ,7,538,1
SS000579,U00585,LST01589,SEL0405,2023-06-06,iOS,RO,10,772,0
SS000580,U03881,LST01499,SEL0335,2023-07-08,Android,SK,4,242,0
SS000581,U02369,LST01714,SEL0384,2023-08-25,iOS,DE,6,69,1
SS000582,U01126,LST02059,SEL0366,2023-06-06,iOS,PL,8,275,1
SS000583,U03206,LST01334,SEL0468,2023-06-11,Android,DE,6,146,1
SS000584,U00415,LST00110,SEL0231,2023-07-11,Android,DE,8,325,1
SS000585,U00938,LST02256,SEL0170,2023-08-23,iOS,PL,8,511,1
SS000586,U03067,LST01127,SEL0265,2023-07-28,Android,CZ,8,333,0
SS000587,U03002,LST00839,SEL0388,2023-08-13,iOS,SK,5,706,0
SS000588,U03580,LST01398,SEL0179,2023-06-22,iOS,SK,12,396,0
SS000589,U01176,LST02867,SEL0174,2023-06-26,iOS,PL,5,214,0
SS000590,U01673,LST00957,SEL0159,2023-08-19,iOS,CZ,7,788,0
SS000591,U02923,LST02213,SEL0431,2023-08-28,Android,DE,2,409,1
SS000592,U04383,LST01367,SEL0494,2023-06-23,iOS,CZ,4,535,0
SS000593,U01185,LST00187,SEL0135,2023-07-07,Android,CZ,3,101,0
SS000594,U00834,LST02345,SEL0478,2023-07-22,Android,DE,3,477,0
SS000595,U00887,LST02436,SEL0123,2023-06-11,Android,PL,10,344,0
SS000596,U01738,LST01949,SEL0188,2023-08-17,iOS,PL,9,63,1
SS000597,U03428,LST00525,SEL0090,2023-08-06,Android,RO,4,174,1
SS000598,U03087,LST02614,SEL0354,2023-06-03,iOS,SK,10,183,1
SS000599,U02375,LST01937,SEL0056,2023-08-14,iOS,RO,4,490,0
SS000600,U01019,LST01111,SEL0169,2023-08-02,Android,PL,9,832,0
SS000601,U01944,LST01888,SEL0314,2023-06-06,Android,RO,5,389,0
SS000602,U02227,LST02593,SEL0084,2023-06-07,Android,SK,4,573,0
SS000603,U02706,LST02710,SEL0319,2023-07-29,Android,DE,4,516,0
SS000604,U01169,LST00558,SEL0010,2023-08-29,Android,RO,4,116,1
SS000605,U01914,LST00174,SEL0330,2023-07-31,Android,SK,10,223,1
SS000606,U00964,LST00453,SEL0053,2023-08-26,Android,DE,4,351,1
SS000607,U00391,LST01254,SEL0051,2023-06-17,Android,DE,3,789,0
SS000608,U01470,LST02151,SEL0438,2023-06-02,Android,DE,12,812,0
SS000609,U02507,LST01517,SEL0145,2023-07-10,Android,PL,9,536,0
SS000610,U03330,LST02033,SEL0021,2023-08-10,iOS,PL,5,17,0
SS000611,U03667,LST02326,SEL0283,2023-06-24,Android,DE,4,796,1
SS000612,U01381,LST01227,SEL0174,2023-08-24,iOS,DE,3,368,1
SS000613,U01051,LST02337,SEL0491,2023-06-07,iOS,DE,3,523,0
SS000614,U01725,LST00639,SEL0393,2023-06-19,Android,CZ,6,26,0
SS000615,U03289,LST02540,SEL0082,2023-06-25,iOS,DE,9,142,0
SS000616,U01843,LST00769,SEL0324,2023-07-17,Android,DE,11,206,0
SS000617,U03560,LST02540,SEL0082,2023-06-17,Android,CZ,4,580,1
SS000618,U01870,LST02393,SEL0352,2023-08-29,iOS,DE,1,897,0
SS000619,U02810,LST02703,SEL0359,2023-08-24,Android,CZ,12,256,1
SS000620,U03953,LST00875,SEL0316,2023-08-06,Android,RO,5,853,0
SS000621,U01199,LST02039,SEL0270,2023-08-01,iOS,SK,3,728,0
SS000622,U01571,LST01029,SEL0416,2023-06-15,Android,RO,2,618,0
SS000623,U02516,LST01566,SEL0202,2023-06-13,Android,DE,4,745,1
SS000624,U04653,LST01870,SEL0389,2023-06-04,Android,PL,2,263,1
SS000625,U00707,LST02786,SEL0300,2023-07-19,Android,DE,4,852,0
SS000626,U03871,LST00793,SEL0435,2023-06-26,Android,DE,12,553,0
SS000627,U02055,LST00203,SEL0098,2023-06-23,iOS,CZ,1,140,0
SS000628,U04440,LST01145,SEL0429,2023-06-24,iOS,CZ,5,64,1
SS000629,U03788,LST01231,SEL0444,2023-06-12,Android,PL,10,125,0
SS000630,U01917,LST01272,SEL0447,2023-08-09,Android,SK,5,161,0
SS000631,U04884,LST02940,SEL0458,2023-06-13,Android,DE,7,331,0
SS000632,U02268,LST00484,SEL0495,2023-07-27,Android,RO,12,851,0
SS000633,U04191,LST01542,SEL0027,2023-06-17,iOS,PL,7,253,0
SS000634,U00870,LST01276,SEL0282,2023-07-09,Android,PL,1,785,1
SS000635,U00503,LST00751,SEL0432,2023-06-26,iOS,DE,7,896,1
SS000636,U02372,LST01215,SEL0101,2023-08-28,iOS,CZ,9,527,0
SS000637,U04009,LST01043,SEL0411,2023-08-13,Android,PL,2,706,0
SS000638,U02053,LST00958,SEL0388,2023-06-24,iOS,DE,7,641,0
SS000639,U00324,LST02064,SEL0032,2023-08-06,Android,DE,6,33,0
SS000640,U02575,LST00533,SEL0286,2023-06-26,Android,SK,4,406,1
SS000641,U02676,LST02340,SEL0038,2023-08-26,Android,PL,8,440,0
SS000642,U00384,LST01961,SEL0096,2023-08-25,Android,PL,7,881,1
SS000643,U00180,LST01761,SEL0213,2023-08-26,iOS,DE,1,882,0
SS000644,U04369,LST00182,SEL0167,2023-06-16,Android,PL,10,684,0
SS000645,U00152,LST00893,SEL0208,2023-08-17,Android,SK,3,406,0
SS000646,U02983,LST00099,SEL0136,2023-07-17,Android,SK,9,624,0
SS000647,U02179,LST02531,SEL0372,2023-07-30,Android,CZ,8,310,1
SS000648,U04156,LST02137,SEL0256,2023-06-11,iOS,DE,10,95,1
SS000649,U01883,LST02132,SEL0013,2023-07-24,Android,PL,9,106,0
SS000650,U04342,LST00023,SEL0298,2023-06-24,Android,DE,12,514,0
SS000651,U04088,LST00923,SEL0449,2023-07-17,Android,SK,4,784,0
SS000652,U03529,LST00461,SEL0386,2023-07-02,iOS,DE,5,692,1
SS000653,U04647,LST02325,SEL0465,2023-06-24,iOS,PL,1,524,1
SS000654,U04717,LST00704,SEL0377,2023-08-10,Android,PL,10,238,0
SS000655,U02890,LST01503,SEL0195,2023-06-10,iOS,PL,3,489,0
SS000656,U00205,LST01741,SEL0261,2023-08-11,iOS,DE,7,632,0
SS000657,U02934,LST02132,SEL0013,2023-07-05,iOS,CZ,11,596,0
SS000658,U03962,LST01212,SEL0406,2023-06-27,iOS,RO,11,818,1
SS000659,U03327,LST02296,SEL0094,2023-06-07,Android,DE,9,556,0
SS000660,U02655,LST00724,SEL0071,2023-08-20,Android,DE,7,815,0
SS000661,U00542,LST00341,SEL0163,2023-06-15,iOS,PL,9,164,0
SS000662,U00106,LST00465,SEL0246,2023-06-21,Android,RO,9,236,0
SS000663,U00816,LST01456,SEL0061,2023-06-08,iOS,PL,8,209,0
SS000664,U04850,LST02589,SEL0189,2023-07-08,iOS,DE,1,249,0
SS000665,U03961,LST01657,SEL0308,2023-06-10,iOS,CZ,3,420,0
SS000666,U04196,LST02320,SEL0410,2023-06-15,Android,CZ,12,370,0
SS000667,U01264,LST01354,SEL0216,2023-07-03,iOS,CZ,11,486,0
SS000668,U02311,LST02401,SEL0286,2023-08-29,Android,SK,10,816,1
SS000669,U00909,LST00738,SEL0400,2023-06-03,Android,DE,9,77,0
SS000670,U04765,LST01969,SEL0160,2023-08-04,Android,PL,12,188,1
SS000671,U00859,LST00571,SEL0310,2023-06-05,Android,DE,11,192,0
SS000672,U03338,LST02150,SEL0046,2023-07-03,Android,CZ,8,61,0
SS000673,U02777,LST00119,SEL0142,2023-06-01,Android,DE,7,565,0
SS000674,U02537,LST01335,SEL0199,2023-07-02,iOS,CZ,2,390,0
SS000675,U00426,LST01621,SEL0429,2023-08-05,iOS,RO,9,125,0
SS000676,U04768,LST02981,SEL0398,2023-08-02,Android,PL,4,662,0
SS000677,U02854,LST00737,SEL0469,2023-08-10,iOS,SK,10,425,1
SS000678,U04068,LST00402,SEL0467,2023-08-10,Android,PL,6,560,0
SS000679,U01263,LST02444,SEL0121,2023-06-02,iOS,PL,4,544,1
SS000680,U00625,LST02039,SEL0270,2023-06-01,iOS,PL,2,84,0
SS000681,U02072,LST01137,SEL0076,2023-08-18,iOS,CZ,2,517,0
SS000682,U02697,LST02392,SEL0497,2023-07-26,Android,CZ,12,232,1
SS000683,U04744,LST00398,SEL0120,2023-08-07,iOS,CZ,12,789,0
SS000684,U02373,LST01899,SEL0356,2023-08-09,Android,RO,10,402,0
SS000685,U04507,LST00067,SEL0071,2023-06-29,Android,DE,6,777,1
SS000686,U00814,LST01854,SEL0319,2023-07-03,Android,DE,1,173,0
SS000687,U00208,LST01747,SEL0486,2023-06-19,iOS,PL,3,881,0
SS000688,U03942,LST02258,SEL0231,2023-08-29,Android,DE,3,385,0
SS000689,U03001,LST01073,SEL0171,2023-08-13,Android,DE,3,38,0
SS000690,U02398,LST02998,SEL0026,2023-08-10,iOS,DE,10,170,0
SS000691,U03118,LST02075,SEL0481,2023-06-18,Android,CZ,5,888,0
SS000692,U04667,LST01375,SEL0421,2023-08-14,iOS,PL,10,473,0
SS000693,U01718,LST01751,SEL0470,2023-07-27,iOS,PL,6,121,0
SS000694,U03964,LST02693,SEL0083,2023-08-14,Android,PL,3,307,0
SS000695,U03490,LST01943,SEL0418,2023-06-24,iOS,CZ,9,797,0
SS000696,U04461,LST00365,SEL0154,2023-07-19,Android,SK,5,280,1
SS000697,U04879,LST01836,SEL0485,2023-06-21,Android,RO,7,337,1
SS000698,U00703,LST01865,SEL0355,2023-06-20,Android,DE,11,575,0
SS000699,U04869,LST02801,SEL0207,2023-08-25,Android,PL,9,255,1
SS000700,U02859,LST02636,SEL0275,2023-07-24,Android,CZ,3,85,1
SS000701,U01284,LST01922,SEL0172,2023-06-22,iOS,DE,2,130,0
SS000702,U02354,LST01716,SEL0202,2023-07-22,Android,CZ,12,732,0
SS000703,U03630,LST00878,SEL0074,2023-06-09,Android,RO,11,19,0
SS000704,U01420,LST00600,SEL0113,2023-08-24,iOS,DE,11,723,0
SS000705,U00152,LST02065,SEL0073,2023-06-04,iOS,DE,12,58,0
