transaction_id,session_id,seller_id,listing_id,user_id,txn_date,country,device,quantity,unit_price_eur,gmv_eur,is_returned,category
TXN000244,SS001632,SEL0049,LST01022,U01400,2023-07-28,DE,Android,3,149.41,448.23,0,Sports
TXN000245,SS009083,SEL0439,LST00331,U00398,2023-06-26,CZ,iOS,1,333.59,333.59,0,Home & Garden
TXN000246,SS001075,SEL0407,LST00070,U03633,2023-07-17,DE,Android,4,177.76,711.04,0,Beauty
TXN000247,SS000883,SEL0478,LST02345,U03648,2023-07-03,DE,iOS,4,366.73,1466.92,0,Sports
TXN000248,SS000522,SEL0100,LST00863,U04129,2023-08-25,SK,Android,2,103.26,206.52,0,Electronics
TXN000249,SS001550,SEL0170,LST02819,U03325,2023-07-15,DE,Android,2,122.1,244.2,0,Home & Garden
TXN000250,SS012419,SEL0189,LST02589,U04822,2023-07-31,RO,Android,1,31.75,31.75,0,Fashion
TXN000251,SS010215,SEL0310,LST01749,U02956,2023-06-17,SK,Android,1,132.19,132.19,0,Electronics
TXN000252,SS013931,SEL0015,LST01446,U01180,2023-06-11,DE,iOS,3,298.99,896.97,0,Sports
TXN000253,SS016607,SEL0404,LST02877,U00397,2023-07-19,RO,Android,1,64.7,64.7,0,Home & Garden
TXN000254,SS001917,SEL0025,LST01269,U02451,2023-07-17,PL,Android,2,139.22,278.44,0,Home & Garden
TXN000255,SS017375,SEL0492,LST01900,U03720,2023-08-07,DE,iOS,3,18.56,55.68,1,Home & Garden
TXN000256,SS006176,SEL0286,LST01001,U03627,2023-07-05,DE,Android,3,329.5,988.5,1,Sports
TXN000257,SS008169,SEL0026,LST01871,U00931,2023-07-27,PL,Android,3,176.35,529.05,0,Beauty
TXN000258,SS019083,SEL0293,LST01484,U00755,2023-08-09,PL,iOS,4,365.57,1462.28,0,Home & Garden
TXN000259,SS005338,SEL0485,LST01068,U00686,2023-08-14,DE,iOS,4,82.15,328.6,0,Home & Garden
TXN000260,SS007111,SEL0491,LST00755,U02459,2023-06-04,CZ,Android,2,449.96,899.92,0,Fashion
TXN000261,SS016854,SEL0484,LST00587,U00515,2023-06-15,PL,Android,1,453.83,453.83,0,Sports
TXN000262,SS001071,SEL0076,LST01415,U03207,2023-06-01,DE,Android,4,356.13,1424.52,0,Fashion
TXN000263,SS004426,SEL0344,LST02165,U00400,2023-08-29,DE,iOS,2,153.78,307.56,0,Home & Garden
TXN000264,SS014306,SEL0235,LST01400,U01623,2023-08-06,DE,iOS,4,454.15,1816.6,0,Sports
TXN000265,SS014647,SEL0318,LST00492,U04657,2023-07-02,DE,Android,1,142.7,142.7,0,Sports
TXN000266,SS019025,SEL0073,LST00121,U02064,2023-06-09,DE,Android,4,490.22,1960.88,0,Home & Garden
TXN000267,SS012272,SEL0462,LST02434,U02314,2023-07-09,DE,Android,2,481.89,963.78,0,Fashion
TXN000268,SS001100,SEL0057,LST01786,U01467,2023-07-12,DE,Android,4,497.46,1989.84,1,Home & Garden
TXN000269,SS017144,SEL0179,LST00222,U03082,2023-06-03,PL,Android,2,15.45,30.9,0,Home & Garden
TXN000270,SS000828,SEL0005,LST00496,U02846,2023-06-05,CZ,iOS,4,338.98,1355.92,0,Beauty
TXN000271,SS002038,SEL0495,LST02206,U00865,2023-06-04,DE,Android,1,306.81,306.81,0,Home & Garden
TXN000272,SS001563,SEL0080,LST00722,U00037,2023-06-22,RO,Android,2,201.28,402.56,0,Home & Garden
TXN000273,SS008836,SEL0308,LST01122,U01214,2023-07-17,DE,iOS,3,442.5,1327.5,0,Electronics
TXN000274,SS012852,SEL0244,LST02591,U02821,2023-07-10,PL,Android,2,224.28,448.56,1,Electronics
TXN000275,SS018052,SEL0418,LST01319,U03412,2023-06-04,DE,iOS,1,254.1,254.1,0,Fashion
TXN000276,SS002857,SEL0049,LST02543,U02439,2023-08-14,PL,Android,4,325.7,1302.8,0,Sports
TXN000277,SS007909,SEL0495,LST01531,U03510,2023-06-20,DE,Android,4,363.39,1453.56,0,Home & Garden
TXN000278,SS009802,SEL0277,LST02972,U01386,2023-06-06,DE,Android,4,386.18,1544.72,0,Beauty
TXN000279,SS000327,SEL0036,LST00997,U03241,2023-08-06,DE,Android,2,354.04,708.08,0,Home & Garden
TXN000280,SS007158,SEL0315,LST02118,U01103,2023-06-24,DE,Android,1,80.08,80.08,0,Electronics
TXN000281,SS008086,SEL0320,LST01631,U00646,2023-08-09,SK,Android,2,446.53,893.06,0,Fashion
TXN000282,SS018777,SEL0052,LST01827,U02941,2023-08-05,SK,Android,3,422.01,1266.03,0,Fashion
TXN000283,SS004338,SEL0435,LST01274,U00733,2023-06-28,DE,Android,2,491.8,983.6,1,Fashion
TXN000284,SS008592,SEL0430,LST01778,U01714,2023-08-18,CZ,Android,1,441.9,441.9,0,Beauty
TXN000285,SS011659,SEL0432,LST00751,U01988,2023-07-28,PL,Android,1,474.5,474.5,0,Beauty
TXN000286,SS008987,SEL0045,LST01831,U01746,2023-06-27,PL,Android,4,272.19,1088.76,0,Fashion
TXN000287,SS006055,SEL0462,LST01237,U02924,2023-08-12,DE,iOS,2,203.32,406.64,0,Fashion
TXN000288,SS019462,SEL0224,LST00926,U00239,2023-08-28,PL,Android,2,19.52,39.04,0,Home & Garden
TXN000289,SS003116,SEL0291,LST01585,U00289,2023-08-12,DE,Android,3,489.82,1469.46,1,Fashion
TXN000290,SS007281,SEL0438,LST00681,U01081,2023-06-09,SK,Android,2,24.93,49.86,1,Home & Garden
TXN000291,SS014281,SEL0131,LST01238,U04757,2023-06-22,DE,iOS,3,50.67,152.01,0,Home & Garden
TXN000292,SS019593,SEL0361,LST00753,U03855,2023-06-07,SK,Android,4,80.45,321.8,0,Fashion
TXN000293,SS016078,SEL0147,LST00287,U03157,2023-06-05,PL,iOS,2,23.1,46.2,0,Sports
TXN000294,SS011051,SEL0338,LST02142,U02997,2023-08-22,CZ,Android,3,136.45,409.35,0,Home & Garden
TXN000295,SS009564,SEL0163,LST00407,U04208,2023-06-08,SK,iOS,4,306.42,1225.68,0,Beauty
TXN000296,SS013878,SEL0023,LST01211,U01400,2023-06-12,PL,Android,3,141.88,425.64,0,Sports
TXN000297,SS017364,SEL0173,LST00188,U01291,2023-07-03,DE,Android,1,467.01,467.01,0,Home & Garden
TXN000298,SS014602,SEL0471,LST01807,U02329,2023-08-10,CZ,iOS,1,239.71,239.71,0,Electronics
TXN000299,SS003673,SEL0352,LST02393,U04665,2023-06-06,DE,iOS,2,168.32,336.64,0,Sports
TXN000300,SS014721,SEL0237,LST02509,U04599,2023-08-10,DE,Android,1,345.0,345.0,0,Electronics
TXN000301,SS010734,SEL0466,LST01550,U00328,2023-06-02,SK,Android,2,239.95,479.9,0,Home & Garden
TXN000302,SS012051,SEL0286,LST01405,U01767,2023-06-11,DE,iOS,2,120.16,240.32,1,Sports
TXN000303,SS010031,SEL0094,LST01129,U04718,2023-07-23,CZ,iOS,2,174.21,348.42,0,Electronics
TXN000304,SS018144,SEL0124,LST01289,U03679,2023-07-06,SK,iOS,4,475.2,1900.8,0,Electronics
TXN000305,SS013443,SEL0115,LST02104,U03021,2023-06-12,PL,Android,3,40.3,120.9,0,Home & Garden
TXN000306,SS016523,SEL0490,LST01455,U03072,2023-08-03,RO,Android,3,186.47,559.41,0,Home & Garden
TXN000307,SS018682,SEL0106,LST01159,U00415,2023-06-28,SK,Android,2,345.48,690.96,0,Beauty
TXN000308,SS017978,SEL0061,LST02005,U01618,2023-06-03,CZ,Android,2,216.92,433.84,0,Fashion
TXN000309,SS004952,SEL0247,LST02937,U04943,2023-07-29,DE,iOS,1,402.03,402.03,0,Electronics
TXN000310,SS011142,SEL0222,LST01889,U00396,2023-07-07,DE,iOS,4,458.74,1834.96,0,Home & Garden
TXN000311,SS012826,SEL0291,LST01260,U01193,2023-07-01,PL,Android,3,109.9,329.7,0,Fashion
TXN000312,SS007620,SEL0401,LST00069,U04186,2023-08-06,DE,Android,3,79.43,238.29,0,Beauty
TXN000313,SS000444,SEL0054,LST00717,U00415,2023-07-12,PL,iOS,1,100.36,100.36,0,Fashion
TXN000314,SS006021,SEL0238,LST02752,U01363,2023-08-03,RO,iOS,4,345.04,1380.16,1,Fashion
TXN000315,SS012953,SEL0170,LST02819,U00082,2023-06-19,SK,iOS,4,122.1,488.4,1,Home & Garden
TXN000316,SS010675,SEL0185,LST02192,U02863,2023-06-14,RO,iOS,2,59.32,118.64,0,Electronics
TXN000317,SS006575,SEL0163,LST01658,U04188,2023-06-06,DE,Android,3,81.84,245.52,0,Beauty
TXN000318,SS018210,SEL0472,LST02686,U01264,2023-07-04,SK,iOS,2,106.81,213.62,0,Sports
TXN000319,SS008932,SEL0494,LST01367,U01139,2023-07-24,PL,iOS,1,288.15,288.15,0,Beauty
TXN000320,SS000077,SEL0472,LST01983,U00058,2023-08-27,DE,Android,4,308.7,1234.8,0,Sports
TXN000321,SS004802,SEL0471,LST00742,U03597,2023-08-10,PL,Android,1,414.98,414.98,0,Electronics
TXN000322,SS004975,SEL0148,LST02376,U00794,2023-07-17,DE,Android,1,457.42,457.42,0,Beauty
TXN000323,SS006588,SEL0167,LST01729,U03830,2023-08-28,DE,Android,3,113.03,339.09,1,Sports
TXN000324,SS005821,SEL0183,LST01414,U00659,2023-06-29,CZ,Android,4,143.5,574.0,0,Beauty
TXN000325,SS001939,SEL0351,LST02223,U01420,2023-06-29,DE,Android,2,178.61,357.22,0,Beauty
TXN000326,SS003903,SEL0244,LST02517,U03664,2023-08-22,DE,Android,3,328.23,984.69,0,Electronics
TXN000327,SS016984,SEL0142,LST01614,U02014,2023-07-10,SK,iOS,2,80.41,160.82,0,Fashion
TXN000328,SS011870,SEL0068,LST01008,U01855,2023-08-23,DE,iOS,4,306.12,1224.48,0,Beauty
TXN000329,SS013008,SEL0205,LST01083,U01223,2023-06-22,RO,Android,1,161.68,161.68,0,Home & Garden
TXN000330,SS015639,SEL0131,LST01755,U04790,2023-08-08,DE,iOS,3,109.93,329.79,1,Home & Garden
TXN000331,SS002748,SEL0224,LST00487,U01417,2023-06-12,CZ,Android,1,27.98,27.98,0,Home & Garden
TXN000332,SS016767,SEL0319,LST02696,U00981,2023-06-28,PL,iOS,3,472.99,1418.97,0,Home & Garden
TXN000333,SS006915,SEL0109,LST02533,U02226,2023-08-27,DE,Android,1,197.86,197.86,0,Electronics
TXN000334,SS017093,SEL0031,LST00408,U02645,2023-08-10,DE,Android,1,240.83,240.83,0,Sports
TXN000335,SS019733,SEL0435,LST02727,U04264,2023-08-17,DE,iOS,3,199.38,598.14,1,Fashion
TXN000336,SS013826,SEL0315,LST02118,U03917,2023-07-31,PL,iOS,2,80.08,160.16,0,Electronics
TXN000337,SS005409,SEL0460,LST02991,U02160,2023-07-06,DE,iOS,2,203.54,407.08,0,Fashion
TXN000338,SS003336,SEL0291,LST00683,U02520,2023-08-05,CZ,iOS,4,453.45,1813.8,1,Fashion
TXN000339,SS002926,SEL0379,LST00260,U03608,2023-08-09,DE,Android,3,217.14,651.42,0,Sports
TXN000340,SS006371,SEL0163,LST00407,U02463,2023-06-26,PL,Android,1,306.42,306.42,0,Beauty
TXN000341,SS004050,SEL0468,LST02144,U02002,2023-08-04,CZ,iOS,2,290.41,580.82,0,Home & Garden
TXN000342,SS002006,SEL0300,LST02786,U04386,2023-08-20,RO,Android,2,92.2,184.4,0,Fashion
TXN000343,SS004564,SEL0382,LST02859,U00259,2023-08-26,DE,iOS,3,461.28,1383.84,0,Beauty
TXN000344,SS018664,SEL0494,LST02643,U02077,2023-07-26,RO,Android,1,419.32,419.32,0,Beauty
TXN000345,SS014201,SEL0469,LST01056,U00153,2023-07-20,PL,Android,1,457.6,457.6,0,Fashion
TXN000346,SS013193,SEL0364,LST02736,U02035,2023-06-16,DE,iOS,2,222.64,445.28,0,Electronics
TXN000347,SS007419,SEL0123,LST02436,U00564,2023-08-09,PL,Android,2,297.39,594.78,1,Beauty
TXN000348,SS006904,SEL0167,LST00125,U03630,2023-06-22,PL,iOS,2,129.34,258.68,1,Sports
TXN000349,SS010549,SEL0295,LST01195,U01968,2023-08-13,SK,iOS,4,250.65,1002.6,0,Beauty
TXN000350,SS012385,SEL0188,LST01949,U03515,2023-07-01,PL,iOS,4,103.35,413.4,1,Sports
TXN000351,SS002463,SEL0280,LST02944,U01956,2023-06-12,PL,Android,1,327.81,327.81,0,Home & Garden
TXN000352,SS000594,SEL0478,LST02345,U00834,2023-07-22,DE,Android,4,366.73,1466.92,0,Sports
TXN000353,SS011660,SEL0351,LST02545,U02670,2023-07-31,CZ,iOS,1,386.95,386.95,0,Beauty
TXN000354,SS000124,SEL0088,LST00500,U04767,2023-07-16,PL,Android,1,94.71,94.71,1,Electronics
TXN000355,SS019601,SEL0430,LST00221,U00855,2023-08-12,DE,iOS,1,389.22,389.22,0,Beauty
TXN000356,SS018926,SEL0363,LST02953,U01451,2023-08-09,DE,Android,3,413.6,1240.8,0,Sports
TXN000357,SS003310,SEL0004,LST02815,U01656,2023-07-22,DE,iOS,2,349.26,698.52,0,Fashion
TXN000358,SS008129,SEL0495,LST00537,U00719,2023-08-08,CZ,iOS,4,365.88,1463.52,0,Home & Garden
TXN000359,SS019599,SEL0044,LST02181,U00737,2023-07-25,CZ,Android,1,209.31,209.31,0,Fashion
TXN000360,SS015560,SEL0291,LST00683,U00088,2023-07-11,PL,iOS,1,453.45,453.45,1,Fashion
TXN000361,SS013668,SEL0112,LST02546,U04819,2023-06-02,CZ,Android,2,431.99,863.98,1,Home & Garden
TXN000362,SS009525,SEL0073,LST02065,U03532,2023-06-22,PL,Android,4,125.62,502.48,0,Home & Garden
TXN000363,SS011068,SEL0390,LST01620,U04349,2023-07-07,PL,Android,4,27.68,110.72,0,Sports
TXN000364,SS005700,SEL0457,LST02335,U00015,2023-08-11,DE,Android,1,433.65,433.65,0,Electronics
TXN000365,SS000208,SEL0268,LST01023,U03696,2023-08-05,PL,Android,2,141.63,283.26,0,Home & Garden
TXN000366,SS012175,SEL0368,LST01158,U00316,2023-08-09,DE,Android,1,144.78,144.78,0,Electronics
TXN000367,SS018977,SEL0260,LST02671,U03889,2023-06-27,PL,Android,2,114.58,229.16,0,Home & Garden
TXN000368,SS018341,SEL0260,LST01970,U02417,2023-07-01,PL,iOS,3,164.03,492.09,0,Home & Garden
TXN000369,SS002189,SEL0017,LST00117,U01149,2023-08-18,PL,Android,4,217.59,870.36,0,Electronics
TXN000370,SS011490,SEL0475,LST00309,U02194,2023-07-09,SK,Android,4,464.68,1858.72,0,Home & Garden
TXN000371,SS009591,SEL0075,LST01636,U02962,2023-06-01,RO,iOS,2,365.79,731.58,1,Sports
TXN000372,SS007458,SEL0373,LST02810,U01500,2023-08-04,RO,iOS,2,463.38,926.76,0,Electronics
TXN000373,SS001198,SEL0104,LST01171,U01987,2023-06-17,PL,iOS,3,371.47,1114.41,0,Beauty
TXN000374,SS011896,SEL0146,LST00014,U03666,2023-08-15,DE,iOS,4,428.95,1715.8,0,Home & Garden
TXN000375,SS012526,SEL0327,LST01663,U02781,2023-06-02,DE,Android,2,39.52,79.04,0,Sports
TXN000376,SS001096,SEL0128,LST00733,U03685,2023-07-12,DE,Android,3,383.17,1149.51,1,Electronics
TXN000377,SS002797,SEL0413,LST00788,U04534,2023-06-25,PL,iOS,3,296.26,888.78,1,Sports
TXN000378,SS015672,SEL0144,LST01416,U01227,2023-08-28,DE,Android,3,445.17,1335.51,0,Electronics
TXN000379,SS006665,SEL0061,LST01456,U04316,2023-06-15,SK,Android,3,231.43,694.29,0,Fashion
TXN000380,SS005242,SEL0167,LST02820,U02061,2023-08-01,DE,Android,2,380.81,761.62,0,Sports
TXN000381,SS003483,SEL0327,LST00532,U04980,2023-08-01,SK,Android,3,464.45,1393.35,0,Sports
TXN000382,SS013001,SEL0297,LST00548,U04318,2023-08-13,PL,iOS,1,128.99,128.99,0,Beauty
TXN000383,SS012231,SEL0366,LST00468,U03771,2023-08-27,RO,Android,3,340.09,1020.27,0,Beauty
TXN000384,SS012545,SEL0466,LST00858,U00412,2023-08-13,DE,iOS,4,283.51,1134.04,0,Home & Garden
TXN000385,SS004653,SEL0283,LST01087,U00421,2023-07-04,PL,Android,3,371.05,1113.15,0,Electronics
TXN000386,SS003604,SEL0055,LST00168,U02245,2023-06-28,PL,iOS,3,173.07,519.21,0,Sports
TXN000387,SS001221,SEL0154,LST00877,U04241,2023-07-01,CZ,Android,4,63.53,254.12,0,Electronics
TXN000388,SS004501,SEL0492,LST01552,U02103,2023-08-25,RO,iOS,3,102.79,308.37,0,Home & Garden
TXN000389,SS013707,SEL0416,LST00960,U01718,2023-07-10,PL,Android,1,469.13,469.13,0,Fashion
TXN000390,SS001610,SEL0187,LST02112,U02537,2023-07-01,CZ,Android,4,354.71,1418.84,0,Fashion
TXN000391,SS013108,SEL0337,LST00275,U01832,2023-06-29,DE,Android,1,333.97,333.97,1,Beauty
TXN000392,SS004112,SEL0063,LST00342,U00719,2023-07-26,DE,Android,3,253.72,761.16,0,Electronics
TXN000393,SS018849,SEL0078,LST01619,U00334,2023-08-05,DE,iOS,1,230.61,230.61,0,Sports
TXN000394,SS005509,SEL0263,LST01134,U04409,2023-08-13,DE,Android,2,111.06,222.12,1,Electronics
TXN000395,SS014338,SEL0352,LST01785,U01830,2023-07-24,DE,iOS,3,17.31,51.93,0,Sports
TXN000396,SS001850,SEL0362,LST02912,U04126,2023-06-15,DE,Android,3,485.57,1456.71,0,Beauty
TXN000397,SS017205,SEL0462,LST00804,U04831,2023-06-27,RO,Android,2,46.51,93.02,0,Fashion
TXN000398,SS013792,SEL0110,LST01041,U04658,2023-06-02,DE,Android,3,443.62,1330.86,0,Beauty
TXN000399,SS012326,SEL0143,LST00242,U03124,2023-07-17,SK,iOS,2,444.96,889.92,0,Sports
TXN000400,SS015446,SEL0317,LST01057,U01304,2023-06-01,CZ,iOS,3,419.44,1258.32,0,Sports
TXN000401,SS014984,SEL0098,LST00148,U03944,2023-07-07,SK,Android,1,102.56,102.56,1,Beauty
TXN000402,SS012694,SEL0076,LST02233,U02134,2023-07-19,DE,Android,1,265.78,265.78,0,Fashion
TXN000403,SS010790,SEL0094,LST02296,U02286,2023-06-16,CZ,Android,1,331.83,331.83,0,Electronics
TXN000404,SS018448,SEL0344,LST02839,U04991,2023-08-26,CZ,iOS,4,301.98,1207.92,1,Home & Garden
TXN000405,SS005544,SEL0130,LST00019,U01925,2023-08-27,PL,Android,4,225.45,901.8,0,Electronics
TXN000406,SS005522,SEL0497,LST01774,U03032,2023-08-11,DE,iOS,4,342.85,1371.4,0,Fashion
TXN000407,SS019199,SEL0222,LST01411,U03293,2023-07-16,DE,iOS,3,478.96,1436.88,0,Home & Garden
TXN000408,SS012150,SEL0381,LST01496,U04594,2023-06-24,SK,iOS,2,246.94,493.88,0,Beauty
TXN000409,SS012755,SEL0350,LST00497,U03141,2023-06-29,DE,Android,2,261.94,523.88,0,Sports
TXN000410,SS013476,SEL0496,LST01945,U04232,2023-07-23,PL,Android,4,307.0,1228.0,0,Beauty
TXN000411,SS003813,SEL0300,LST00885,U04227,2023-08-15,PL,Android,1,134.45,134.45,0,Fashion
TXN000412,SS018719,SEL0313,LST00778,U02909,2023-06-14,RO,Android,2,345.62,691.24,1,Home & Garden
TXN000413,SS016548,SEL0205,LST00016,U02269,2023-06-19,DE,Android,2,221.86,443.72,0,Home & Garden
TXN000414,SS010626,SEL0288,LST02549,U00321,2023-08-04,PL,Android,2,279.49,558.98,0,Beauty
TXN000415,SS000776,SEL0276,LST01866,U04392,2023-06-23,DE,Android,1,119.72,119.72,1,Electronics
TXN000416,SS012796,SEL0370,LST00225,U02414,2023-06-04,PL,iOS,1,5.17,5.17,0,Beauty
TXN000417,SS000223,SEL0032,LST02050,U00812,2023-07-04,DE,Android,2,321.8,643.6,0,Beauty
TXN000418,SS010423,SEL0456,LST01223,U02361,2023-08-08,CZ,Android,4,96.34,385.36,0,Beauty
TXN000419,SS009487,SEL0022,LST01075,U03017,2023-07-06,PL,iOS,3,212.31,636.93,0,Fashion
TXN000420,SS009814,SEL0133,LST00169,U01687,2023-08-16,CZ,Android,2,109.44,218.88,0,Beauty
TXN000421,SS001289,SEL0303,LST01132,U03890,2023-07-10,DE,Android,3,303.48,910.44,0,Home & Garden
TXN000422,SS005133,SEL0216,LST00482,U01600,2023-06-30,RO,Android,4,230.17,920.68,0,Sports
TXN000423,SS014724,SEL0010,LST01477,U03771,2023-07-13,DE,Android,4,247.83,991.32,0,Sports
TXN000424,SS014213,SEL0474,LST02970,U02913,2023-07-21,DE,Android,2,498.1,996.2,0,Electronics
TXN000425,SS008743,SEL0064,LST01722,U01952,2023-08-28,CZ,Android,2,117.59,235.18,0,Fashion
TXN000426,SS003072,SEL0443,LST00044,U00549,2023-06-21,PL,Android,2,463.71,927.42,0,Electronics
TXN000427,SS014551,SEL0373,LST01944,U03211,2023-07-20,PL,iOS,3,474.41,1423.23,1,Electronics
TXN000428,SS006728,SEL0179,LST01539,U04299,2023-07-26,CZ,iOS,4,319.97,1279.88,0,Home & Garden
TXN000429,SS006269,SEL0288,LST00011,U02567,2023-07-16,CZ,Android,2,413.79,827.58,0,Beauty
TXN000430,SS018190,SEL0338,LST00873,U02164,2023-08-10,CZ,iOS,4,132.01,528.04,0,Home & Garden
TXN000431,SS006440,SEL0479,LST01101,U01999,2023-06-16,PL,iOS,1,175.11,175.11,0,Home & Garden
TXN000432,SS001485,SEL0340,LST01792,U00416,2023-07-08,DE,Android,1,275.13,275.13,0,Home & Garden
TXN000433,SS009725,SEL0467,LST00210,U01652,2023-06-18,DE,Android,2,212.16,424.32,0,Fashion
TXN000434,SS019995,SEL0296,LST02366,U00911,2023-07-13,DE,Android,3,19.44,58.32,0,Electronics
TXN000435,SS009603,SEL0116,LST02307,U00799,2023-08-21,PL,Android,3,459.15,1377.45,1,Fashion
TXN000436,SS012876,SEL0136,LST01980,U03972,2023-06-11,CZ,Android,3,390.31,1170.93,0,Beauty
TXN000437,SS009705,SEL0348,LST00161,U04333,2023-08-08,CZ,iOS,4,404.22,1616.88,1,Home & Garden
TXN000438,SS015997,SEL0027,LST00266,U04815,2023-06-16,DE,iOS,1,406.42,406.42,0,Home & Garden
TXN000439,SS019304,SEL0409,LST01015,U01359,2023-08-09,PL,Android,4,155.81,623.24,0,Beauty
TXN000440,SS003362,SEL0039,LST00578,U03333,2023-07-02,DE,Android,4,277.51,1110.04,0,Electronics
TXN000441,SS015213,SEL0432,LST00751,U03373,2023-07-06,RO,Android,2,474.5,949.0,0,Beauty
TXN000442,SS008119,SEL0492,LST01900,U02503,2023-08-26,PL,Android,1,18.56,18.56,0,Home & Garden
TXN000443,SS012914,SEL0123,LST02933,U02883,2023-07-24,PL,iOS,4,469.38,1877.52,0,Beauty
TXN000444,SS008488,SEL0225,LST02961,U01505,2023-08-28,DE,iOS,3,417.95,1253.85,0,Fashion
TXN000445,SS013773,SEL0254,LST00151,U04869,2023-08-06,PL,Android,4,339.71,1358.84,0,Beauty
TXN000446,SS017055,SEL0146,LST00014,U01910,2023-07-11,SK,iOS,3,428.95,1286.85,0,Home & Garden
TXN000447,SS001257,SEL0189,LST02589,U03454,2023-06-14,SK,Android,3,31.75,95.25,0,Fashion
TXN000448,SS009457,SEL0164,LST02402,U02173,2023-08-27,DE,Android,2,181.51,363.02,0,Sports
TXN000449,SS014843,SEL0182,LST02352,U03719,2023-06-05,PL,Android,4,272.15,1088.6,0,Home & Garden
TXN000450,SS007666,SEL0087,LST01103,U01360,2023-06-18,PL,Android,4,209.98,839.92,0,Sports
TXN000451,SS011974,SEL0183,LST00147,U01294,2023-06-16,CZ,iOS,2,422.27,844.54,0,Beauty
TXN000452,SS016224,SEL0476,LST01380,U02682,2023-07-05,DE,iOS,1,76.85,76.85,0,Sports
TXN000453,SS017444,SEL0368,LST00516,U00268,2023-06-12,DE,iOS,1,173.13,173.13,1,Electronics
TXN000454,SS010421,SEL0128,LST01048,U03294,2023-08-07,DE,Android,1,427.48,427.48,1,Electronics
TXN000455,SS013292,SEL0450,LST01368,U00225,2023-06-11,DE,Android,2,333.25,666.5,0,Sports
TXN000456,SS001853,SEL0301,LST01155,U04017,2023-06-06,RO,iOS,4,226.98,907.92,0,Fashion
TXN000457,SS012060,SEL0177,LST00012,U03824,2023-07-23,DE,iOS,4,202.51,810.04,0,Fashion
TXN000458,SS014394,SEL0014,LST00422,U02288,2023-08-08,SK,iOS,3,307.46,922.38,0,Sports
TXN000459,SS002419,SEL0361,LST00753,U02668,2023-07-28,PL,iOS,3,80.45,241.35,0,Fashion
TXN000460,SS014167,SEL0475,LST00309,U03718,2023-08-09,PL,Android,1,464.68,464.68,1,Home & Garden
TXN000461,SS000926,SEL0220,LST01990,U03563,2023-08-14,PL,Android,1,328.85,328.85,0,Fashion
TXN000462,SS017286,SEL0460,LST00616,U00696,2023-08-20,SK,Android,2,400.42,800.84,1,Fashion
TXN000463,SS010318,SEL0276,LST02701,U00366,2023-08-08,PL,Android,2,260.28,520.56,0,Electronics
TXN000464,SS011693,SEL0225,LST01903,U00405,2023-07-04,RO,Android,1,271.55,271.55,0,Fashion
TXN000465,SS013541,SEL0201,LST00814,U03278,2023-08-21,DE,Android,1,69.57,69.57,0,Beauty
TXN000466,SS011027,SEL0168,LST01725,U01570,2023-07-11,DE,Android,4,269.89,1079.56,0,Beauty
TXN000467,SS017470,SEL0255,LST02012,U02714,2023-06-15,SK,Android,2,210.35,420.7,0,Beauty
TXN000468,SS002212,SEL0206,LST02954,U01375,2023-07-23,DE,Android,4,57.84,231.36,0,Fashion
TXN000469,SS011529,SEL0490,LST01298,U03764,2023-07-27,PL,Android,1,30.16,30.16,0,Home & Garden
TXN000470,SS017315,SEL0230,LST01076,U03313,2023-07-14,PL,Android,2,372.37,744.74,0,Fashion
TXN000471,SS011854,SEL0246,LST02673,U04268,2023-06-28,SK,iOS,1,58.69,58.69,0,Sports
TXN000472,SS009654,SEL0175,LST00584,U01785,2023-08-19,DE,Android,1,392.19,392.19,0,Fashion
TXN000473,SS002897,SEL0213,LST01469,U03149,2023-07-04,CZ,iOS,2,154.69,309.38,1,Beauty
TXN000474,SS003129,SEL0084,LST02593,U01149,2023-08-15,CZ,Android,2,33.62,67.24,1,Sports
TXN000475,SS009793,SEL0449,LST02934,U00988,2023-08-06,DE,iOS,2,481.8,963.6,0,Home & Garden
TXN000476,SS012847,SEL0039,LST00578,U00931,2023-06-07,PL,Android,4,277.51,1110.04,0,Electronics
TXN000477,SS000018,SEL0393,LST00286,U03429,2023-07-21,PL,iOS,4,33.83,135.32,0,Home & Garden
TXN000478,SS011019,SEL0263,LST02349,U02869,2023-08-13,DE,Android,3,129.16,387.48,0,Electronics
TXN000479,SS010668,SEL0023,LST00049,U00014,2023-07-16,SK,iOS,2,108.37,216.74,0,Sports
TXN000480,SS019557,SEL0121,LST01632,U00428,2023-06-27,CZ,Android,1,204.57,204.57,0,Home & Garden
TXN000481,SS003253,SEL0167,LST01734,U02358,2023-06-18,CZ,Android,4,247.22,988.88,0,Sports
TXN000482,SS005248,SEL0099,LST01053,U02834,2023-08-02,DE,Android,4,301.13,1204.52,0,Home & Garden
TXN000483,SS001031,SEL0073,LST00421,U01522,2023-08-22,PL,iOS,2,81.55,163.1,0,Home & Garden
TXN000484,SS018735,SEL0131,LST02800,U00643,2023-06-01,RO,iOS,3,244.66,733.98,0,Home & Garden
TXN000485,SS003104,SEL0057,LST01084,U01910,2023-08-12,DE,Android,2,321.51,643.02,0,Home & Garden
TXN000486,SS000313,SEL0267,LST01757,U01553,2023-08-18,DE,iOS,1,208.36,208.36,0,Electronics
TXN000487,SS000228,SEL0146,LST00913,U02681,2023-08-01,PL,iOS,4,108.84,435.36,0,Home & Garden
